"","X","id_emisor","Especie","Fecha_D.M.Y","Hora_H.M.S","Fecha_hora","Lat","Lon","KM.H","T_GPS","Bateria","Bat_2","temperatura","logger_type","year","month","day","date","time_gmt0","timestamp_gmt0","X_4326","Y_4326","device_id","speed_km_h","hdop","altitude","lag1","burst","burst2","tipo","sex","species","age","nuclei","region","birdID","IDorder","X_25830","Y_25830","coords.x1","coords.x2","vel","outliers"
"1203","1506","GUE03","PTEALC","25/5/19","05:03:00","25-5-19 5:03","41,513883","0,72105","0,2","30","3,72","","0","pica","2019","05","25","2019-05-25","05:03:00","2019-05-25 05:03:00","0.72105","41.513883","PTS_GUE03","0,2","0","0","35760","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1506,810529.638647767,4602493.95553473,810529.638647767,4602493.95553473,0.00125272981975497,"NO"
"1204","1507","GUE03","PTEALC","25/5/19","06:04:00","25-5-19 6:04","41,514017","0,721117","0,2","8","3,74","","0","pica","2019","05","25","2019-05-25","06:04:00","2019-05-25 06:04:00","0.721117","41.514017","PTS_GUE03","0,2","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1507,810534.589449405,4602509.07704729,810534.589449405,4602509.07704729,0.0043461717896332,"NO"
"1205","1508","GUE03","PTEALC","25/5/19","07:05:00","25-5-19 7:05","41,513933","0,7213","0,3","11","3,74","","0","pica","2019","05","25","2019-05-25","07:05:00","2019-05-25 07:05:00","0.7213","41.513933","PTS_GUE03","0,3","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1508,810550.265915228,4602500.40745587,810550.265915228,4602500.40745587,0.00489321382762612,"NO"
"1206","1509","GUE03","PTEALC","25/5/19","08:06:00","25-5-19 8:06","41,504667","0,73645","0,2","8","3,78","","0","pica","2019","05","25","2019-05-25","08:06:00","2019-05-25 08:06:00","0.73645","41.504667","PTS_GUE03","0,2","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1509,811859.31930901,4601526.05763432,811859.31930901,4601526.05763432,0.445742546627128,"NO"
"1207","1511","GUE03","PTEALC","25/5/19","09:06:00","25-5-19 9:06","41,513617","0,720433","0,1","9","3,79","","0","pica","2019","05","25","2019-05-25","09:06:00","2019-05-25 09:06:00","0.720433","41.513617","PTS_GUE03","0,1","0","0","60","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1511,810479.41290872,4602462.19699412,810479.41290872,4602462.19699412,0.463061012472907,"NO"
"1208","1516","GUE03","PTEALC","25/5/19","10:07:00","25-5-19 10:07","41,515983","0,701533","0","19","3,81","","0","pica","2019","05","25","2019-05-25","10:07:00","2019-05-25 10:07:00","0.701533","41.515983","PTS_GUE03","0","0","0","1260","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1516,808890.625206823,4602657.11979866,808890.625206823,4602657.11979866,0.437230330774918,"NO"
"1209","1517","GUE03","PTEALC","25/5/19","11:07:00","25-5-19 11:07","41,515583","0,701767","0,4","8","3,83","","0","pica","2019","05","25","2019-05-25","11:07:00","2019-05-25 11:07:00","0.701767","41.515583","PTS_GUE03","0,4","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1517,808912.060552532,4602613.53818021,808912.060552532,4602613.53818021,0.0134873099837902,"NO"
"1210","1518","GUE03","PTEALC","25/5/19","12:08:00","25-5-19 12:08","41,514483","0,72255","0,2","8","3,86","","0","pica","2019","05","25","2019-05-25","12:08:00","2019-05-25 12:08:00","0.72255","41.514483","PTS_GUE03","0,2","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1518,810651.965117686,4602565.98242213,810651.965117686,4602565.98242213,0.47543139857713,"NO"
"1211","1519","GUE03","PTEALC","25/5/19","13:09:00","25-5-19 13:09","41,513767","0,721183","0,1","8","3,87","","0","pica","2019","05","25","2019-05-25","13:09:00","2019-05-25 13:09:00","0.721183","41.513767","PTS_GUE03","0,1","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1519,810541.294991164,4602481.55248683,810541.294991164,4602481.55248683,0.0380220557139957,"NO"
"1212","1522","GUE03","PTEALC","25/5/19","14:10:00","25-5-19 14:10","41,5137","0,72155","0,3","19","3,89","","0","pica","2019","05","25","2019-05-25","14:10:00","2019-05-25 14:10:00","0.72155","41.5137","PTS_GUE03","0,3","0","0","1860","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1522,810572.248019839,4602475.43281763,810572.248019839,4602475.43281763,0.00861846061678797,"NO"
"1213","1523","GUE03","PTEALC","25/5/19","15:10:00","25-5-19 15:10","41,513667","0,72125","0,2","8","3,9","","0","pica","2019","05","25","2019-05-25","15:10:00","2019-05-25 15:10:00","0.72125","41.513667","PTS_GUE03","0,2","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1523,810547.365969844,4602470.68874711,810547.365969844,4602470.68874711,0.00703423237013206,"NO"
"1214","1527","GUE03","PTEALC","25/5/19","16:12:00","25-5-19 16:12","41,514233","0,72015","0,3","31","3,88","","0","pica","2019","05","25","2019-05-25","16:12:00","2019-05-25 16:12:00","0.72015","41.514233","PTS_GUE03","0,3","0","0","1920","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1527,810452.843786027,4602529.58462169,810452.843786027,4602529.58462169,0.0299299940433309,"NO"
"1215","1528","GUE03","PTEALC","25/5/19","17:13:00","25-5-19 17:13","41,50455","0,7358","0,1","22","3,86","","0","pica","2019","05","25","2019-05-25","17:13:00","2019-05-25 17:13:00","0.7358","41.50455","PTS_GUE03","0,1","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1528,811805.620422433,4601510.71691561,811805.620422433,4601510.71691561,0.462590932135921,"NO"
"1216","1529","GUE03","PTEALC","25/5/19","18:13:00","25-5-19 18:13","41,504567","0,735483","0,1","8","3,89","","0","pica","2019","05","25","2019-05-25","18:13:00","2019-05-25 18:13:00","0.735483","41.504567","PTS_GUE03","0,1","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1529,811779.075988442,4601511.45974724,811779.075988442,4601511.45974724,0.00737429209301539,"NO"
"1217","1530","GUE03","PTEALC","25/5/19","19:13:00","25-5-19 19:13","41,51405","0,72155","28","10","3,84","","0","pica","2019","05","25","2019-05-25","19:13:00","2019-05-25 19:13:00","0.72155","41.51405","PTS_GUE03","28","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1530,810570.572385765,4602514.29966282,810570.572385765,4602514.29966282,0.436102205394756,"NO"
"1218","1585","GUE03","PTEALC","26/5/19","05:04:00","26-5-19 5:04","41,5135","0,7196","0","31","3,76","","0","pica","2019","05","26","2019-05-26","05:04:00","2019-05-26 05:04:00","0.7196","41.5135","PTS_GUE03","0","0","0","120","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1585,810410.4448726,4602446.20812302,810410.4448726,4602446.20812302,0.00490690260100498,"NO"
"1219","1598","GUE03","PTEALC","26/5/19","06:04:00","26-5-19 6:04","41,513417","0,71935","0","6","3,77","","0","pica","2019","05","26","2019-05-26","06:04:00","2019-05-26 06:04:00","0.71935","41.513417","PTS_GUE03","0","0","0","60","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1598,810389.975251806,4602436.0920304,810389.975251806,4602436.0920304,0.00634070716095792,"NO"
"1220","1609","GUE03","PTEALC","26/5/19","07:05:00","26-5-19 7:05","41,50625","0,7331","0,4","9","3,77","","0","pica","2019","05","26","2019-05-26","07:05:00","2019-05-26 07:05:00","0.7331","41.50625","PTS_GUE03","0,4","0","0","360","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1609,811572.065138893,4601689.74972876,811572.065138893,4601689.74972876,0.381858906035199,"NO"
"1221","1610","GUE03","PTEALC","26/5/19","08:05:00","26-5-19 8:05","41,488117","0,79805","0,6","26","3,79","","0","pica","2019","05","26","2019-05-26","08:05:00","2019-05-26 08:05:00","0.79805","41.488117","PTS_GUE03","0,6","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1610,817082.461929168,4599912.580039,817082.461929168,4599912.580039,1.60785563979217,"NO"
"1222","1611","GUE03","PTEALC","26/5/19","09:06:00","26-5-19 9:06","41,488517","0,798533","0,3","17","3,85","","0","pica","2019","05","26","2019-05-26","09:06:00","2019-05-26 09:06:00","0.798533","41.488517","PTS_GUE03","0,3","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1611,817120.838978848,4599958.77346245,817120.838978848,4599958.77346245,0.0164040500359703,"NO"
"1223","1612","GUE03","PTEALC","26/5/19","10:06:00","26-5-19 10:06","41,488317","0,79805","0","32","3,9","","0","pica","2019","05","26","2019-05-26","10:06:00","2019-05-26 10:06:00","0.79805","41.488317","PTS_GUE03","0","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1612,817081.485170539,4599934.78984547,817081.485170539,4599934.78984547,0.012798161998279,"NO"
"1224","1613","GUE03","PTEALC","26/5/19","11:06:00","26-5-19 11:06","41,488367","0,797933","0,2","5","3,96","","0","pica","2019","05","26","2019-05-26","11:06:00","2019-05-26 11:06:00","0.797933","41.488367","PTS_GUE03","0,2","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1613,817071.471440891,4599939.91265078,817071.471440891,4599939.91265078,0.0031235818669218,"NO"
"1225","1614","GUE03","PTEALC","26/5/19","12:07:00","26-5-19 12:07","41,488317","0,797833","0,7","5","3,98","","0","pica","2019","05","26","2019-05-26","12:07:00","2019-05-26 12:07:00","0.797833","41.488317","PTS_GUE03","0,7","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1614,817063.36558362,4599933.99299067,817063.36558362,4599933.99299067,0.00274168132952254,"NO"
"1226","1615","GUE03","PTEALC","26/5/19","13:07:00","26-5-19 13:07","41,488217","0,79815","0,2","4","4,03","","0","pica","2019","05","26","2019-05-26","13:07:00","2019-05-26 13:07:00","0.79815","41.488217","PTS_GUE03","0,2","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1615,817090.323603483,4599924.05217159,817090.323603483,4599924.05217159,0.00797902472320898,"NO"
"1227","1616","GUE03","PTEALC","26/5/19","14:07:00","26-5-19 14:07","41,48855","0,797817","0,8","26","4,03","","0","pica","2019","05","26","2019-05-26","14:07:00","2019-05-26 14:07:00","0.797817","41.48855","PTS_GUE03","0,8","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1616,817060.891718596,4599959.80866244,817060.891718596,4599959.80866244,0.012860755476938,"NO"
"1228","1617","GUE03","PTEALC","26/5/19","15:08:00","26-5-19 15:08","41,487783","0,79825","0,2","11","4,03","","0","pica","2019","05","26","2019-05-26","15:08:00","2019-05-26 15:08:00","0.79825","41.487783","PTS_GUE03","0,2","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1617,817100.793325854,4599876.22413033,817100.793325854,4599876.22413033,0.0252991691940604,"NO"
"1229","1618","GUE03","PTEALC","26/5/19","16:08:00","26-5-19 16:08","41,488283","0,798067","0","32","3,99","","0","pica","2019","05","26","2019-05-26","16:08:00","2019-05-26 16:08:00","0.798067","41.488283","PTS_GUE03","0","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1618,817083.070727358,4599931.07660667,817083.070727358,4599931.07660667,0.0160079055024858,"NO"
"1230","1619","GUE03","PTEALC","26/5/19","17:09:00","26-5-19 17:09","41,488317","0,7979","0,2","6","3,99","","0","pica","2019","05","26","2019-05-26","17:09:00","2019-05-26 17:09:00","0.7979","41.488317","PTS_GUE03","0,2","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1619,817068.960110397,4599934.2390193,817068.960110397,4599934.2390193,0.00394991773643169,"NO"
"1231","1620","GUE03","PTEALC","26/5/19","18:09:00","26-5-19 18:09","41,504467","0,736183","0,4","6","3,97","","0","pica","2019","05","26","2019-05-26","18:09:00","2019-05-26 18:09:00","0.736183","41.504467","PTS_GUE03","0,4","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1620,811837.991633432,4601502.88341818,811837.991633432,4601502.88341818,1.51655256614604,"NO"
"1232","1621","GUE03","PTEALC","26/5/19","19:09:00","26-5-19 19:09","41,504483","0,735467","0,4","6","3,97","","0","pica","2019","05","26","2019-05-26","19:09:00","2019-05-26 19:09:00","0.735467","41.504483","PTS_GUE03","0,4","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1621,811778.143915563,4601502.0739066,811778.143915563,4601502.0739066,0.0166212697644751,"NO"
"1233","1622","GUE03","PTEALC","27/5/19","05:01:00","27-5-19 5:01","41,504717","0,73455","0","33","3,86","","0","pica","2019","05","27","2019-05-27","05:01:00","2019-05-27 05:01:00","0.73455","41.504717","PTS_GUE03","0","0","0","35520","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1622,811700.469852474,4601524.74759634,811700.469852474,4601524.74759634,0.00227796896754733,"NO"
"1234","1623","GUE03","PTEALC","27/5/19","06:02:00","27-5-19 6:02","41,50445","0,735483","0,5","4","3,9","","0","pica","2019","05","27","2019-05-27","06:02:00","2019-05-27 06:02:00","0.735483","41.50445","PTS_GUE03","0,5","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1623,811779.638128759,4601498.46710337,811779.638128759,4601498.46710337,0.0227851152812221,"NO"
"1235","1624","GUE03","PTEALC","27/5/19","07:02:00","27-5-19 7:02","41,50605","0,733417","0,1","4","3,92","","0","pica","2019","05","27","2019-05-27","07:02:00","2019-05-27 07:02:00","0.733417","41.50605","PTS_GUE03","0,1","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1624,811599.487611681,4601668.68434767,811599.487611681,4601668.68434767,0.0688272610444901,"NO"
"1236","1625","GUE03","PTEALC","27/5/19","08:02:00","27-5-19 8:02","41,505083","0,734383","0,5","4","3,95","","0","pica","2019","05","27","2019-05-27","08:02:00","2019-05-27 08:02:00","0.734383","41.505083","PTS_GUE03","0,5","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1625,811684.770959594,4601564.78824107,811684.770959594,4601564.78824107,0.0373273980447368,"NO"
"1237","1626","GUE03","PTEALC","27/5/19","09:02:00","27-5-19 9:02","41,5051","0,73455","0,2","19","3,96","","0","pica","2019","05","27","2019-05-27","09:02:00","2019-05-27 09:02:00","0.73455","41.5051","PTS_GUE03","0,2","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1626,811698.630130319,4601567.27906778,811698.630130319,4601567.27906778,0.00391036451970012,"NO"
"1238","1627","GUE03","PTEALC","27/5/19","10:03:00","27-5-19 10:03","41,504983","0,734117","0","31","3,99","","0","pica","2019","05","27","2019-05-27","10:03:00","2019-05-27 10:03:00","0.734117","41.504983","PTS_GUE03","0","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1627,811663.04609687,4601552.72299674,811663.04609687,4601552.72299674,0.0105015297627441,"NO"
"1239","1628","GUE03","PTEALC","27/5/19","11:03:00","27-5-19 11:03","41,505183","0,73405","0","6","4,05","","0","pica","2019","05","27","2019-05-27","11:03:00","2019-05-27 11:03:00","0.73405","41.505183","PTS_GUE03","0","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1628,811656.492496346,4601574.69074136,811656.492496346,4601574.69074136,0.00636614092395218,"NO"
"1240","1629","GUE03","PTEALC","27/5/19","12:03:00","27-5-19 12:03","41,5052","0,734117","0,5","6","4,11","","0","pica","2019","05","27","2019-05-27","12:03:00","2019-05-27 12:03:00","0.734117","41.5052","PTS_GUE03","0,5","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1629,811662.003865246,4601576.82046128,811662.003865246,4601576.82046128,0.00164080648622791,"NO"
"1241","1630","GUE03","PTEALC","27/5/19","13:04:00","27-5-19 13:04","41,505283","0,73365","0,4","5","4,13","","0","pica","2019","05","27","2019-05-27","13:04:00","2019-05-27 13:04:00","0.73365","41.505283","PTS_GUE03","0,4","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1630,811622.621109794,4601584.35147413,811622.621109794,4601584.35147413,0.0109522954708879,"NO"
"1242","1631","GUE03","PTEALC","27/5/19","14:04:00","27-5-19 14:04","41,505033","0,734517","0,5","6","4,18","","0","pica","2019","05","27","2019-05-27","14:04:00","2019-05-27 14:04:00","0.734517","41.505033","PTS_GUE03","0,5","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1631,811696.19718573,4601559.71967722,811696.19718573,4601559.71967722,0.0215467142998757,"NO"
"1243","1632","GUE03","PTEALC","27/5/19","15:04:00","27-5-19 15:04","41,505517","0,734683","0,3","15","4,19","","0","pica","2019","05","27","2019-05-27","15:04:00","2019-05-27 15:04:00","0.734683","41.505517","PTS_GUE03","0,3","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1632,811707.729577599,4601614.06644003,811707.729577599,4601614.06644003,0.0154281805002535,"NO"
"1244","1633","GUE03","PTEALC","27/5/19","16:05:00","27-5-19 16:05","41,505","0,734317","0","29","4,18","","0","pica","2019","05","27","2019-05-27","16:05:00","2019-05-27 16:05:00","0.734317","41.505","PTS_GUE03","0","0","0","3660","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1633,811679.660072835,4601555.33293169,811679.660072835,4601555.33293169,0.0177810031639525,"NO"
"1245","1634","GUE03","PTEALC","27/5/19","17:05:00","27-5-19 17:05","41,5049","0,734367","0,1","6","4,22","","0","pica","2019","05","27","2019-05-27","17:05:00","2019-05-27 17:05:00","0.734367","41.5049","PTS_GUE03","0,1","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1634,811684.314301217,4601544.40864395,811684.314301217,4601544.40864395,0.00329753465120164,"NO"
"1246","1635","GUE03","PTEALC","27/5/19","18:05:00","27-5-19 18:05","41,504767","0,7346","0,4","5","4,19","","0","pica","2019","05","27","2019-05-27","18:05:00","2019-05-27 18:05:00","0.7346","41.504767","PTS_GUE03","0,4","0","0","3600","0","3134","NO_burst_boost","M","PTS","AD","VEBRO","Lleida","PTS_GUE03",1635,811704.403602225,4601530.48055364,811704.403602225,4601530.48055364,0.00678846987072511,"NO"
